country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
USA,United States of America,School Street,42.0,42.785,-73.708,Hydro,,,,1918.952381,Erie Boulevard Hydropower LP,168.634,U.S. Energy Information Administration,159.39
USA,United States of America,Schoolfield Dam,4.5,36.5768,-79.4325,Hydro,,,,1990.333333,STS Hydropower  LLC,14.781,U.S. Energy Information Administration,15.44
USA,United States of America,Schuylerville,2.0,43.0968,-73.5821,Hydro,,,,1919.0,Erie Boulevard Hydropower LP,8.599,U.S. Energy Information Administration,7.14
USA,United States of America,Scituate Wind,1.5,42.1751,-70.7285,Wind,,,,2012.0,Scituate Wind LLC,3.21,U.S. Energy Information Administration,4.26
USA,United States of America,Scotland Dam,2.0,41.6651,-72.1221,Hydro,,,,1937.0,FirstLight Power Resources Services LLC,8.006,U.S. Energy Information Administration,5.74
USA,United States of America,Scott Flat,1.0,39.2721,-120.9325,Hydro,,,,1985.0,Nevada Irrigation District,4.953,U.S. Energy Information Administration,2.29
USA,United States of America,Scurry County Wind II,120.0,32.7181,-100.7933,Wind,,,,2008.0,Invenergy Services LLC,301.275,U.S. Energy Information Administration,396.7
USA,United States of America,Scurry County Wind LP,130.5,32.7204,-100.9952,Wind,,,,2007.0,Invenergy Services LLC,331.771,U.S. Energy Information Administration,413.32
USA,United States of America,Seabrook Solar Plant,6.8,39.485,-75.215,Solar,,,,2012.235294,GSRP,9.02,U.S. Energy Information Administration,11.14
USA,United States of America,Sears Hydroelectric Plant,1.4,41.4614,-90.5803,Hydro,,,,1996.0,City of Rock Island,0.0,U.S. Energy Information Administration,4.76
USA,United States of America,Searsburg,4.0,42.8708,-72.9273,Hydro,,,,1922.0,Great River Hydro  LLC,19.391,U.S. Energy Information Administration,8.97
USA,United States of America,Searsburg Wind Turbine,6.0,42.8625,-72.9628,Wind,,,,1997.0,Green Mountain Power Corp,12.151,U.S. Energy Information Administration,12.89
USA,United States of America,Secord,1.2,44.0411,-84.3418,Hydro,,,,1923.0,Boyce Hydro Power LLC,5.658,U.S. Energy Information Administration,4.66
USA,United States of America,Selis Ksanka Qlispe,207.6,47.6777,-114.2339,Hydro,,,,1947.344894,Energy Keepers Inc,836.964,U.S. Energy Information Administration,773.83
USA,United States of America,Seminoe,51.6,42.1561,-106.9085,Hydro,,,,1939.0,U S Bureau of Reclamation,141.205,U.S. Energy Information Administration,165.06
USA,United States of America,Seneca Falls Hydroelectric Project,5.1,42.9153,-76.7867,Hydro,,,,1917.0,C-S Canal Hydro  LLC,17.134,U.S. Energy Information Administration,17.72
USA,United States of America,Seneca Generation LLC,469.0,41.8389,-79.0056,Hydro,,,,1970.0,Seneca Generation LLC,-185.425,U.S. Energy Information Administration,1370.79
USA,United States of America,Sepulveda Canyon,8.5,34.0969,-118.4795,Hydro,,,,1982.0,Metropolitan Water District of S CA,12.665,U.S. Energy Information Administration,22.18
USA,United States of America,Settlers Trail Wind Farm LLC,150.4,40.6944,-87.5708,Wind,,,,2011.0,RWE Renewables Americas LLC,407.812,U.S. Energy Information Administration,491.29
USA,United States of America,Seven Mile Hill,146.2,41.9203,-106.3758,Wind,,,,2009.0,PacifiCorp,385.943,U.S. Energy Information Administration,444.62
USA,United States of America,Sewalls,2.0,43.9775,-75.8942,Hydro,,,,1925.0,Erie Boulevard Hydropower LP,14.964,U.S. Energy Information Administration,9.12
USA,United States of America,Shady Oaks Wind Farm,109.5,41.6669,-89.0597,Wind,,,,2012.0,Algonquin Power Co,345.818,U.S. Energy Information Administration,376.49
USA,United States of America,Shane's Wind Machine,1.3,44.1508,-96.1361,Wind,,,,2006.0,Shane's Wind Machine LLC,5.002,U.S. Energy Information Administration,3.68
USA,United States of America,Shannon Farm,5.0,34.8475,-79.1289,Solar,,,,2012.0,Strata Fund 2 Lessee LLC,8.349,U.S. Energy Information Administration,8.25
USA,United States of America,Shaokatan Hills LLC,11.8,44.4217,-96.4347,Wind,,,,1999.0,Energy Operations Group LLC (MN),22.6,U.S. Energy Information Administration,28.66
USA,United States of America,Shasta,714.0,40.7175,-122.4223,Hydro,,,,1946.585434,U S Bureau of Reclamation,2293.987,U.S. Energy Information Administration,2045.37
USA,United States of America,Shavano Falls Hydro,2.8,38.492,-108.0023,Hydro,,,,2015.0,Shavano Falls Hydro LLC ? Shavano Project,11.765,U.S. Energy Information Administration,7.61
USA,United States of America,Shavano Falls Hydro Drop 4,4.8,38.4505,-107.7767,Hydro,,,,2015.0,Shavano Falls Hydro LLC - Drop 4 Project,18.918,U.S. Energy Information Administration,15.29
USA,United States of America,Shawmut,8.8,44.6295,-69.5835,Hydro,,,,1948.318182,Brookfield White Pine Hydro LLC,44.3,U.S. Energy Information Administration,39.39
USA,United States of America,Sheep Creek Hydro,1.6,48.9477,-117.7954,Hydro,,,,1986.0,Sheep Creek Hydro Inc,6.801,U.S. Energy Information Administration,5.88
USA,United States of America,Sheffield Wind,40.0,44.676,-72.1013,Wind,,,,2011.0,First Wind O&M  LLC,74.629,U.S. Energy Information Administration,139.45
USA,United States of America,Shelby Solar Energy Generation Facility,1.0,35.2536,-81.5956,Solar,,,,2010.0,Solar Star North Carolina I LLC,1.332,U.S. Energy Information Administration,1.61
USA,United States of America,Sheldon Springs Hydroelectric,25.2,44.9108,-72.9736,Hydro,,,,1988.0,Sheldon Vermont Hydro Co.  Inc.,59.223,U.S. Energy Information Administration,94.16
USA,United States of America,Shepaug,37.2,41.4484,-73.2953,Hydro,,,,1955.0,FirstLight Power Resources Services LLC,143.101,U.S. Energy Information Administration,107.26
USA,United States of America,Sherbino I Wind Farm,150.0,30.8073,-102.3556,Wind,,,,2008.0,Sherbino Mesa I Windfarm LLC,251.907,U.S. Energy Information Administration,474.01
USA,United States of America,Sherbino II,145.0,30.7726,-102.5058,Wind,,,,2011.0,Sherbino II Wind Farm LLC,128.345,U.S. Energy Information Administration,500.4
USA,United States of America,Sherman,7.2,42.7297,-72.9303,Hydro,,,,1927.0,Great River Hydro  LLC,30.308,U.S. Energy Information Administration,24.01
USA,United States of America,Sherman Island,36.3,43.2797,-73.7094,Hydro,,,,1942.663912,Erie Boulevard Hydropower LP,229.584,U.S. Energy Information Administration,132.8
USA,United States of America,Shiloh I Wind Project,150.0,38.12,-121.85,Wind,,,,2006.0,Avangrid Renewables LLC,381.728,U.S. Energy Information Administration,416.33
USA,United States of America,Shiloh III Wind Project LLC,102.5,38.1694,-121.8469,Wind,,,,2012.0,EDF Renewable Asset Holdings  Inc.,266.434,U.S. Energy Information Administration,342.2
USA,United States of America,Shiloh Wind Project 2 LLC,150.0,38.1711,-121.8461,Wind,,,,2009.0,EDF Renewable Asset Holdings  Inc.,383.508,U.S. Energy Information Administration,422.2
USA,United States of America,Shirley Wind,20.0,44.3481,-87.9278,Wind,,,,2010.0,Shirley Wind LLC,53.881,U.S. Energy Information Administration,68.83
USA,United States of America,Shooting Star,104.0,37.5189,-99.4464,Wind,,,,2012.0,Shooting Star Power Partners  LLC,437.359,U.S. Energy Information Administration,446.93
USA,United States of America,Shore Point Solar,1.0,40.245,-74.2433,Solar,,,,2011.0,Shore Point Solar LLC,1.68399,U.S. Energy Information Administration,1.58
USA,United States of America,Shoshone (CO),14.4,39.5701,-107.2269,Hydro,,,,1909.0,Public Service Co of Colorado,81.254,U.S. Energy Information Administration,53.68
USA,United States of America,Shoshone (WY),3.0,44.5029,-109.1812,Hydro,,,,1922.0,U S Bureau of Reclamation,20.025,U.S. Energy Information Administration,9.98
USA,United States of America,Shoshone Falls,11.5,42.5975,-114.4033,Hydro,,,,1921.0,Idaho Power Co,22.003,U.S. Energy Information Administration,49.03
USA,United States of America,Shrewsbury Solar,2.5,42.2661,-71.6958,Solar,,,,2012.0,Consolidated Edison Development Inc.,4.084,U.S. Energy Information Administration,3.35
USA,United States of America,Sibley Mill,2.1,33.4879,-81.9925,Hydro,,,,1946.0,Augusta Canal Authority,8.818,U.S. Energy Information Administration,8.37
USA,United States of America,Silver Lake Solar Farm,1.7,40.4948,-74.3995,Solar,,,,2010.0,Public Service Elec & Gas Co,2.343,U.S. Energy Information Administration,2.59
USA,United States of America,Silver Lake Solar Photovoltaic Facility,1.8,42.4525,-73.2403,Solar,,,,2011.0,Western Massachusetts Electric Company,1.857,U.S. Energy Information Administration,2.32
USA,United States of America,Silver Sage Windpower,42.0,41.1297,-105.024,Wind,,,,2009.0,Duke Energy DEGS Silver Sage Wndpwr LLC,119.976,U.S. Energy Information Administration,153.25
USA,United States of America,Silver Star I Wind Power Project,60.0,32.3387,-98.4761,Wind,,,,2008.0,Silver Star I Power Partners LLC,56.931,U.S. Energy Information Administration,181.77
USA,United States of America,Silver State Solar Power North,52.0,35.7931,-115.3503,Solar,,,,2012.0,Silver State Solar Power North  LLC,113.676,U.S. Energy Information Administration,114.22
USA,United States of America,Silvis,2.1,55.3814,-131.5178,Hydro,,,,1968.0,Ketchikan Public Utilities,8.56,U.S. Energy Information Administration,9.3
USA,United States of America,Sinclair Dam,45.0,33.1403,-83.2028,Hydro,,,,1953.0,Georgia Power Co,113.355,U.S. Energy Information Administration,156.17
USA,United States of America,Siphon Drop Power Plant,4.4,32.7792,-114.6344,Hydro,,,,1987.5,Yuma County Water User's Association,14.366,U.S. Energy Information Administration,9.47
USA,United States of America,Siphon Power Project,5.4,44.033,-121.3297,Hydro,,,,1989.0,Central Oregon Irrigation Dist,16.974,U.S. Energy Information Administration,21.17
USA,United States of America,Sissonville Hydro,3.0,44.6856,-75.0029,Hydro,,,,1990.0,Boralex Hydro Operations Inc,17.022,U.S. Energy Information Administration,12.87
USA,United States of America,Site 980 65,2.1,37.0568,-119.8997,Hydro,,,,1985.0,Madera-Chowchilla Power Auth,3.86,U.S. Energy Information Administration,5.55
USA,United States of America,Skelton,16.8,43.5708,-70.5583,Hydro,,,,1948.0,Brookfield White Pine Hydro LLC,117.629,U.S. Energy Information Administration,68.48
USA,United States of America,Skillman,2.7,40.5744,-74.6481,Solar,,,,2011.0,Janssen Pharmaceutical Co,1.049,U.S. Energy Information Administration,4.01
USA,United States of America,Skookumchuck,1.0,46.7844,-122.7197,Hydro,,,,1990.0,TransAlta Centralia Gen LLC,2.318,U.S. Energy Information Administration,2.22
USA,United States of America,Sky River LLC,76.9,35.2608,-118.2469,Wind,,,,1991.0,Sky River LLC,99.861,U.S. Energy Information Administration,146.0
USA,United States of America,Sky Volt,1.6,41.29,-94.485,Wind,,,,2012.0,Sky Volt  LLC,5.412,U.S. Energy Information Administration,6.0
USA,United States of America,Slate Creek,4.2,40.9769,-122.4563,Hydro,,,,1990.0,Slate Creek Hydro Assoc LP,0.0,U.S. Energy Information Administration,13.02
USA,United States of America,Sleeping Bear LLC,94.5,36.6403,-99.5006,Wind,,,,2007.0,NRG Energy Gas & Wind Holdings Inc,241.08,U.S. Energy Information Administration,317.62
USA,United States of America,Slide Creek,18.0,43.2939,-122.4728,Hydro,,,,1951.0,PacifiCorp,46.271,U.S. Energy Information Administration,68.61
USA,United States of America,Sly Creek,12.1,39.5804,-121.1195,Hydro,,,,1983.0,South Feather Water and Power Agency,38.227,U.S. Energy Information Administration,31.97
USA,United States of America,Smallwood,1.2,43.9599,-84.336,Hydro,,,,1923.0,Boyce Hydro Power LLC,4.965,U.S. Energy Information Administration,4.66
USA,United States of America,Smith (NH),15.0,44.4695,-71.1781,Hydro,,,,1948.0,Central Rivers Power NH  LLC,106.476,U.S. Energy Information Administration,64.39
USA,United States of America,Smith (VT),1.5,43.9921,-72.1282,Hydro,,,,1983.0,Green Mountain Power Corp,3.357,U.S. Energy Information Administration,3.33
USA,United States of America,Smith Falls Hydro Project,38.1,48.9595,-116.5574,Hydro,,,,1990.0,Smith Creek Hydro  LLC,50.328,U.S. Energy Information Administration,111.73
USA,United States of America,Smith Mountain,547.5,37.0413,-79.5356,Hydro,,,,1968.948311,Appalachian Power Co,5.802,U.S. Energy Information Administration,1288.01
USA,United States of America,Smithland Hydroelectric Plant,75.9,37.1696,-88.4195,Hydro,,,,2017.0,American Mun Power-Ohio  Inc,180.621,U.S. Energy Information Administration,319.68
USA,United States of America,Smoky Hills Wind Project Phase I,100.8,38.8799,-98.1602,Wind,,,,2008.0,Smoky Hills Wind Farm I LLC,333.006,U.S. Energy Information Administration,366.62
USA,United States of America,Smoky Hills Wind Project Phase II,148.5,38.8927,-98.1689,Wind,,,,2008.0,Smoky Hills Wind Project II LLC,46.014,U.S. Energy Information Administration,509.95
USA,United States of America,Snake Creek,1.2,40.5449,-111.5029,Hydro,,,,1910.0,Heber Light & Power Company,5.011,U.S. Energy Information Administration,2.92
USA,United States of America,Snettisham,78.2,58.1415,-133.737,Hydro,,,,1980.13555,Alaska Electric Light&Power Co,238.708,U.S. Energy Information Administration,270.84
USA,United States of America,Snoqualmie,12.8,47.5401,-121.837,Hydro,,,,1959.09375,Puget Sound Energy Inc,48.585,U.S. Energy Information Administration,43.8
USA,United States of America,Snoqualmie 2,38.7,47.5445,-121.8414,Hydro,,,,1977.837209,Puget Sound Energy Inc,137.39,U.S. Energy Information Administration,114.25
USA,United States of America,Snowden,5.0,37.5736,-79.3715,Hydro,,,,1987.0,Town of Bedford - (VA),14.53,U.S. Energy Information Administration,17.41
USA,United States of America,Snyder Wind Farm,63.0,32.7393,-100.7389,Wind,,,,2008.0,Snyder Wind Farm LLC,119.748,U.S. Energy Information Administration,205.31
USA,United States of America,Soda,14.5,42.6446,-111.6967,Hydro,,,,1924.0,PacifiCorp,20.509,U.S. Energy Information Administration,50.33
USA,United States of America,Soda Springs,11.0,43.3061,-122.5014,Hydro,,,,1952.0,PacifiCorp,38.101,U.S. Energy Information Administration,42.13
USA,United States of America,Soft Maple,16.0,43.9206,-75.2433,Hydro,,,,1925.0,Erie Boulevard Hydropower LP,52.217,U.S. Energy Information Administration,64.43
USA,United States of America,Solano Wind,228.2,38.1164,-121.769,Wind,,,,2009.223488,Sacramento Municipal Util Dist,522.352,U.S. Energy Information Administration,627.75
USA,United States of America,Solar Blythe LLC,21.0,33.5917,-114.7444,Solar,,,,2010.0,NRG Solar Blythe,43.32,U.S. Energy Information Administration,46.79
USA,United States of America,Solar Park Gainesville  LLC,1.6,29.7004,-82.3378,Solar,,,,2011.0,Altus Power America Management  LLC,2.27304,U.S. Energy Information Administration,2.95
USA,United States of America,Solar Photovoltaic Project #02,1.0,33.9852,-117.7008,Solar,,,,2010.0,Southern California Edison Co,0.661,U.S. Energy Information Administration,1.76
USA,United States of America,Solar Photovoltaic Project #03,1.0,34.0943,-117.4001,Solar,,,,2011.0,Southern California Edison Co,0.942,U.S. Energy Information Administration,1.73
USA,United States of America,Solar Photovoltaic Project #05,2.5,34.0863,-117.2306,Solar,,,,2012.0,Southern California Edison Co,2.985,U.S. Energy Information Administration,4.45
USA,United States of America,Solar Photovoltaic Project #06,2.0,34.0414,-117.5731,Solar,,,,2011.0,Southern California Edison Co,2.521,U.S. Energy Information Administration,3.62
USA,United States of America,Solar Photovoltaic Project #07,2.5,34.0861,-117.2275,Solar,,,,2012.0,Southern California Edison Co,3.229,U.S. Energy Information Administration,4.45
USA,United States of America,Solar Photovoltaic Project #08,2.0,34.0419,-117.565,Solar,,,,2011.0,Southern California Edison Co,1.336,U.S. Energy Information Administration,3.62
USA,United States of America,Solar Photovoltaic Project #09,1.0,34.0428,-117.5717,Solar,,,,2011.0,Southern California Edison Co,0.911,U.S. Energy Information Administration,1.76
USA,United States of America,Solar Photovoltaic Project #18,1.5,34.0833,-117.5164,Solar,,,,2012.0,Southern California Edison Co,1.49,U.S. Energy Information Administration,2.89
USA,United States of America,Solar Photovoltaic Project #22,2.0,34.08,-117.2114,Solar,,,,2011.0,Southern California Edison Co,1.719,U.S. Energy Information Administration,3.56
USA,United States of America,Solar Photovoltaic Project #42,5.0,36.0281,-119.0747,Solar,,,,2012.0,Southern California Edison Co,8.169,U.S. Energy Information Administration,10.51
USA,United States of America,Solar Star California II LLC,2.0,38.5164,-121.4753,Solar,,,,2012.0,Solar Star California II LLC,3.77,U.S. Energy Information Administration,4.16
USA,United States of America,Solar Star New Jersey NJ LLC,1.5,40.4015,-74.6697,Solar,,,,2012.0,Solar Star New Jersey VI LLC,2.501,U.S. Energy Information Administration,2.37
USA,United States of America,Solar Star North Carolina II LLC,6.5,36.425,-77.064,Solar,,,,2012.0,Solar Star North Carolina II LLC,6.723,U.S. Energy Information Administration,10.73
USA,United States of America,Soliloquoy Ridge LLC,1.9,44.2364,-96.2331,Wind,,,,2001.0,CHI Operations Inc,3.923,U.S. Energy Information Administration,5.51
USA,United States of America,Solomon Gulch,12.0,61.0828,-146.3033,Hydro,,,,1982.0,Copper Valley Elec Assn  Inc,53.198,U.S. Energy Information Administration,36.17
